Favorite Count,Retweet Count,Tweet Created At,Tweet Text,User Name
0,0,2019-07-31 01:00:25,You know she does @ewarren https://t.co/P0SuWUv9qy,Samantha Garko
0,0,2019-07-31 01:00:25,@GenStasia @ewarren My understanding is that she has different ideas about how the funding will work. She has been saying taxes for the middle class will not go up for it. I’m interested in the differences of how they ENACT that plan.,Alex Richardson
0,0,2019-07-31 01:00:25,"@BernieSanders and @ewarren are killing it tonight! Whether It's @PeteButtigieg, @BetoORourke or @JohnDelaney everyone else on that stage looks entirely ill equipped to deal with 21st century problems.#DemocraticDebate #DemDebate2 #DetroitDebate",Shawn
3,1,2019-07-31 01:00:24,"Out here in Northwood, ready to see @ewarren go out and speak about her plan for returning our economy to everyday Americans! https://t.co/wpWL7sZSGS",Enzo
2,0,2019-07-31 01:00:24,@BeatriceofEste @ewarren is only 1/1024th mad,Bryan McNally 🇺🇸
0,0,2019-07-31 01:00:23,@admiralmpj @ewarren She kept quiet when others were tearing a strip out of Bernie's M4A. 🤣,Joyce Tyler
0,0,2019-07-31 01:00:23,@PolitiFact @BernieSanders @ewarren How do you fact check this? It's a convo he had with an administrator...,Jason Frere🇺🇸
0,0,2019-07-31 01:00:22,@Alyssa_Milano @ewarren Not sure about that https://t.co/AyyRIn7R6W,retiredandwired
0,0,2019-07-31 01:00:22,@ewarren use the Harris playbook band send John to his place he is hammering you repeatedly and won't stop if you want it to end do what Harris did during 1st debate.#DemocraticDebate,Alfredo Montanez
0,0,2019-07-31 01:00:22,@Alyssa_Milano @ewarren Presidential NO...A total ASS-YES! But did you enter your name to have a beer with her? Good Luck! You can have a beer and puff her Piece Pipe! Bahahahahahahahahaahaha. https://t.co/SYsul9u1Ci,1-4 Cavalry
0,0,2019-07-31 01:00:22,"@NewYorker Liz @ewarren 's contribution to healthcare in America? Professor Liz was the litigation whiz for Harvard Law School 'in alumni. Skilled chiselers in Suits nickeled &amp; dimed good doc's. Malpractice. A Billion Dollar Baby. Liz, is also a proud enrollee in the Oklahoma Hall of Fame.",Paul V. Condlin
0,0,2019-07-31 01:00:22,"@jess_mc @ewarren Well, Tim Ryan was not reassuring on that point (or any point thus far)",Buffy Lord
0,0,2019-07-31 01:00:21,@ewarren @TheRevAl Like that time he accused NYPD of rape...hoax. He has no credibility,Tammy ngo
0,0,2019-07-31 01:00:21,@jaketapper terrible job!  @CNN Stop trying to scare everyone!   It’s not scary to envision a country where everyone has a right to healthcare!  It’s inspiring! @ewarren keep fighting!,Andrew Talley
0,0,2019-07-31 01:00:21,"@ewarren Oh God Liz, shut up.",Rep. Phil Andrews-FL25th
0,0,2019-07-31 01:00:21,@ewarren @TheRevAl So I guess he was not racist when he hung out with Al.  But he is now . Wrong #Trump2020 #MAGA @realDonaldTrump #leftshatematters #LiberalismIsAMentalDisorder @DNC @DNCWarRoom https://t.co/z4hORvkLWV,vets before refugees
0,0,2019-07-31 01:00:21,@tweettruth2me @ewarren trying to steal more money from hard working Americans.,#UraniumOne⭐️⭐️⭐️
0,0,2019-07-31 01:00:21,@SenSanders and @ewarren to the hateful eight up there: https://t.co/PzQX6DH2Rf,Sharaya the watcher of your words
1,1,2019-07-31 01:00:21,"@ewarren How do you KNOW if THOSE KIDS REALLY BELONG TO THOSE ADULTS??🤔😡
#TRAFFICKING",Naomi Koursh
0,0,2019-07-31 01:00:20,"@AprilDRyan @CNN Need a better debate format ... more time to answer. So far, @ewarren and @PeteButtigieg are standing out.",🌊ShannonCastanon🌊
1,0,2019-07-31 01:00:19,"@PorterMedium @marwilliamson @JohnDelaney @ewarren @SenSanders @amyklobuchar @BetoORourke @WilliamShatner @TulsiGabbard @PeteButtigieg @realDonaldTrump @GovernorBullock @SenWarren @RepTimRyan @Hickenlooper On the subject of gun control, no one isn't saying much of anything.

And when they are, its nothing new.",Mr. Libertarian
1,0,2019-07-31 01:00:19,@ewarren Well then what do you propose? We have heard enough about it can’t be fixed with Trump so what do you suggest?,Robin Martin
